year,sex,age,distribution,parameter-description,parameter-1,parameter-2,parameter-3,parameter-4
2013,M,81,Exponential,(rate-shift),0.092462354,0.000000,,
2013,M,82,Exponential,(rate-shift),0.100416905,0.000000,,
2013,M,83,Exponential,(rate-shift),0.108960685,0.000000,,
2013,M,84,Exponential,(rate-shift),0.118232685,0.000000,,
2013,M,85,Exponential,(rate-shift),0.128181933,0.000000,,
2013,M,86,Exponential,(rate-shift),0.138963352,0.000000,,
2013,M,87,Exponential,(rate-shift),0.150471464,0.000000,,
2013,M,88,Exponential,(rate-shift),0.162852922,0.000000,,
2013,M,89,Exponential,(rate-shift),0.175840995,0.000000,,
2013,M,90,Exponential,(rate-shift),0.190046991,0.000000,,
2014,M,0,Exponential,(rate-shift),0.025190625,0.000000,,
2014,M,1,Exponential,(rate-shift),0.004270124,0.000000,,
2014,M,2,Exponential,(rate-shift),0.00253445,0.000000,,
2014,M,3,Exponential,(rate-shift),0.001973059,0.000000,,
2014,M,4,Exponential,(rate-shift),0.001549858,0.000000,,
2014,M,5,Exponential,(rate-shift),0.001156239,0.000000,,
2014,M,6,Exponential,(rate-shift),8.598e-4,0.000000,,
2014,M,7,Exponential,(rate-shift),6.49215e-4,0.000000,,
2014,M,8,Exponential,(rate-shift),5.24837e-4,0.000000,,
2014,M,9,Exponential,(rate-shift),4.88092e-4,0.000000,,
2014,M,10,Exponential,(rate-shift),5.00177e-4,0.000000,,
2014,M,11,Exponential,(rate-shift),5.6007e-4,0.000000,,
2014,M,12,Exponential,(rate-shift),6.53343e-4,0.000000,,
2014,M,13,Exponential,(rate-shift),7.70068e-4,0.000000,,
2014,M,14,Exponential,(rate-shift),9.10873e-4,0.000000,,
2014,M,15,Exponential,(rate-shift),0.001072739,0.000000,,
2014,M,16,Exponential,(rate-shift),0.001275537,0.000000,,
2014,M,17,Exponential,(rate-shift),0.001518071,0.000000,,
2014,M,18,Exponential,(rate-shift),0.001806277,0.000000,,
2014,M,19,Exponential,(rate-shift),0.002125661,0.000000,,
2014,M,20,Exponential,(rate-shift),0.002475839,0.000000,,
2014,M,21,Exponential,(rate-shift),0.002803787,0.000000,,
2014,M,22,Exponential,(rate-shift),0.003105654,0.000000,,
2014,M,23,Exponential,(rate-shift),0.003370292,0.000000,,
2014,M,24,Exponential,(rate-shift),0.003606625,0.000000,,
2014,M,25,Exponential,(rate-shift),0.003812672,0.000000,,
2014,M,26,Exponential,(rate-shift),0.004019447,0.000000,,
2014,M,27,Exponential,(rate-shift),0.004194596,0.000000,,
2014,M,28,Exponential,(rate-shift),0.004396238,0.000000,,
2014,M,29,Exponential,(rate-shift),0.004584421,0.000000,,
2014,M,30,Exponential,(rate-shift),0.00475373,0.000000,,
2014,M,31,Exponential,(rate-shift),0.004911571,0.000000,,
2014,M,32,Exponential,(rate-shift),0.005068832,0.000000,,
2014,M,33,Exponential,(rate-shift),0.005202698,0.000000,,
2014,M,34,Exponential,(rate-shift),0.00533798,0.000000,,
2014,M,35,Exponential,(rate-shift),0.005476363,0.000000,,
2014,M,36,Exponential,(rate-shift),0.005645121,0.000000,,
2014,M,37,Exponential,(rate-shift),0.005862213,0.000000,,
2014,M,38,Exponential,(rate-shift),0.00612675,0.000000,,
2014,M,39,Exponential,(rate-shift),0.00644676,0.000000,,
2014,M,40,Exponential,(rate-shift),0.006808407,0.000000,,
2014,M,41,Exponential,(rate-shift),0.007205385,0.000000,,
2014,M,42,Exponential,(rate-shift),0.007627338,0.000000,,
2014,M,43,Exponential,(rate-shift),0.008084674,0.000000,,
2014,M,44,Exponential,(rate-shift),0.008583739,0.000000,,
2014,M,45,Exponential,(rate-shift),0.009105677,0.000000,,
2014,M,46,Exponential,(rate-shift),0.009691323,0.000000,,
2014,M,47,Exponential,(rate-shift),0.010302355,0.000000,,
2014,M,48,Exponential,(rate-shift),0.01098694,0.000000,,
2014,M,49,Exponential,(rate-shift),0.011711782,0.000000,,
2014,M,50,Exponential,(rate-shift),0.012515185,0.000000,,
2014,M,51,Exponential,(rate-shift),0.013359326,0.000000,,
2014,M,52,Exponential,(rate-shift),0.014279386,0.000000,,
2014,M,53,Exponential,(rate-shift),0.015262875,0.000000,,
2014,M,54,Exponential,(rate-shift),0.016328734,0.000000,,
2014,M,55,Exponential,(rate-shift),0.017436745,0.000000,,
2014,M,56,Exponential,(rate-shift),0.018587509,0.000000,,
2014,M,57,Exponential,(rate-shift),0.019756358,0.000000,,
2014,M,58,Exponential,(rate-shift),0.020963981,0.000000,,
2014,M,59,Exponential,(rate-shift),0.022198751,0.000000,,
2014,M,60,Exponential,(rate-shift),0.023503547,0.000000,,
2014,M,61,Exponential,(rate-shift),0.024909142,0.000000,,
2014,M,62,Exponential,(rate-shift),0.026479491,0.000000,,
2014,M,63,Exponential,(rate-shift),0.028219706,0.000000,,
2014,M,64,Exponential,(rate-shift),0.030153085,0.000000,,
2014,M,65,Exponential,(rate-shift),0.032201426,0.000000,,
2014,M,66,Exponential,(rate-shift),0.034338904,0.000000,,
2014,M,67,Exponential,(rate-shift),0.036489913,0.000000,,
2014,M,68,Exponential,(rate-shift),0.038719564,0.000000,,
2014,M,69,Exponential,(rate-shift),0.04173912,0.000000,,
2014,M,70,Exponential,(rate-shift),0.044187131,0.000000,,
2014,M,71,Exponential,(rate-shift),0.046958596,0.000000,,
2014,M,72,Exponential,(rate-shift),0.050132537,0.000000,,
2014,M,73,Exponential,(rate-shift),0.053836716,0.000000,,
2014,M,74,Exponential,(rate-shift),0.058007396,0.000000,,
2014,M,75,Exponential,(rate-shift),0.062491034,0.000000,,
2014,M,76,Exponential,(rate-shift),0.067012347,0.000000,,
2014,M,77,Exponential,(rate-shift),0.071456562,0.000000,,
2014,M,78,Exponential,(rate-shift),0.075849085,0.000000,,
2014,M,79,Exponential,(rate-shift),0.08028601,0.000000,,
2014,M,80,Exponential,(rate-shift),0.085091391,0.000000,,
2014,M,81,Exponential,(rate-shift),0.092398777,0.000000,,
2014,M,82,Exponential,(rate-shift),0.100369604,0.000000,,
2014,M,83,Exponential,(rate-shift),0.108915152,0.000000,,
2014,M,84,Exponential,(rate-shift),0.118206214,0.000000,,
2014,M,85,Exponential,(rate-shift),0.128160075,0.000000,,
2014,M,86,Exponential,(rate-shift),0.138967921,0.000000,,
2014,M,87,Exponential,(rate-shift),0.150473517,0.000000,,
2014,M,88,Exponential,(rate-shift),0.162856556,0.000000,,
2014,M,89,Exponential,(rate-shift),0.175745812,0.000000,,
2014,M,90,Exponential,(rate-shift),0.189940184,0.000000,,
2015,M,0,Exponential,(rate-shift),0.024496676,0.000000,,
2015,M,1,Exponential,(rate-shift),0.004186474,0.000000,,
2015,M,2,Exponential,(rate-shift),0.002459225,0.000000,,
2015,M,3,Exponential,(rate-shift),0.001915863,0.000000,,
2015,M,4,Exponential,(rate-shift),0.001518361,0.000000,,
2015,M,5,Exponential,(rate-shift),0.001133785,0.000000,,
2015,M,6,Exponential,(rate-shift),0.00084460100000000005,0.000000,,
2015,M,7,Exponential,(rate-shift),6.37884e-4,0.000000,,
2015,M,8,Exponential,(rate-shift),5.15896e-4,0.000000,,
2015,M,9,Exponential,(rate-shift),4.83081e-4,0.000000,,
2015,M,10,Exponential,(rate-shift),4.95049e-4,0.000000,,
2015,M,11,Exponential,(rate-shift),5.5436e-4,0.000000,,
2015,M,12,Exponential,(rate-shift),6.46768e-4,0.000000,,
2015,M,13,Exponential,(rate-shift),7.62508e-4,0.000000,,
2015,M,14,Exponential,(rate-shift),9.03034e-4,0.000000,,
2015,M,15,Exponential,(rate-shift),0.001063206,0.000000,,
2015,M,16,Exponential,(rate-shift),0.001264941,0.000000,,
2015,M,17,Exponential,(rate-shift),0.001505343,0.000000,,
2015,M,18,Exponential,(rate-shift),0.001791557,0.000000,,
2015,M,19,Exponential,(rate-shift),0.002108162,0.000000,,
2015,M,20,Exponential,(rate-shift),0.002459209,0.000000,,
2015,M,21,Exponential,(rate-shift),0.002784972,0.000000,,
2015,M,22,Exponential,(rate-shift),0.003085021,0.000000,,
2015,M,23,Exponential,(rate-shift),0.003347415,0.000000,,
2015,M,24,Exponential,(rate-shift),0.00358242,0.000000,,
2015,M,25,Exponential,(rate-shift),0.00378587,0.000000,,
2015,M,26,Exponential,(rate-shift),0.003993254,0.000000,,
2015,M,27,Exponential,(rate-shift),0.004162233,0.000000,,
2015,M,28,Exponential,(rate-shift),0.0043639560000000004,0.000000,,
2015,M,29,Exponential,(rate-shift),0.00454946,0.000000,,
2015,M,30,Exponential,(rate-shift),0.004712981,0.000000,,
2015,M,31,Exponential,(rate-shift),0.004865173,0.000000,,
2015,M,32,Exponential,(rate-shift),0.005020106,0.000000,,
2015,M,33,Exponential,(rate-shift),0.005149841,0.000000,,
2015,M,34,Exponential,(rate-shift),0.00528329,0.000000,,
2015,M,35,Exponential,(rate-shift),0.005418648,0.000000,,
2015,M,36,Exponential,(rate-shift),0.005584492,0.000000,,
2015,M,37,Exponential,(rate-shift),0.005799209,0.000000,,
2015,M,38,Exponential,(rate-shift),0.006059804,0.000000,,
2015,M,39,Exponential,(rate-shift),0.006376614,0.000000,,
2015,M,40,Exponential,(rate-shift),0.00673401,0.000000,,
2015,M,41,Exponential,(rate-shift),0.007126784,0.000000,,
2015,M,42,Exponential,(rate-shift),0.007543863,0.000000,,
2015,M,43,Exponential,(rate-shift),0.007998079,0.000000,,
2015,M,44,Exponential,(rate-shift),0.008495879,0.000000,,
2015,M,45,Exponential,(rate-shift),0.009012812,0.000000,,
2015,M,46,Exponential,(rate-shift),0.009597699,0.000000,,
2015,M,47,Exponential,(rate-shift),0.010201893,0.000000,,
2015,M,48,Exponential,(rate-shift),0.010884673,0.000000,,
2015,M,49,Exponential,(rate-shift),0.011604721,0.000000,,
2015,M,50,Exponential,(rate-shift),0.012408243,0.000000,,
2015,M,51,Exponential,(rate-shift),0.013247173,0.000000,,
2015,M,52,Exponential,(rate-shift),0.014164165,0.000000,,
2015,M,53,Exponential,(rate-shift),0.015141765,0.000000,,
2015,M,54,Exponential,(rate-shift),0.016203441,0.000000,,
2015,M,55,Exponential,(rate-shift),0.017303185,0.000000,,
2015,M,56,Exponential,(rate-shift),0.018447029,0.000000,,
2015,M,57,Exponential,(rate-shift),0.019607424,0.000000,,
2015,M,58,Exponential,(rate-shift),0.020811771,0.000000,,
2015,M,59,Exponential,(rate-shift),0.022042013,0.000000,,
2015,M,60,Exponential,(rate-shift),0.023342352,0.000000,,
2015,M,61,Exponential,(rate-shift),0.024738869,0.000000,,
2015,M,62,Exponential,(rate-shift),0.026302082,0.000000,,
2015,M,63,Exponential,(rate-shift),0.028031171,0.000000,,
2015,M,64,Exponential,(rate-shift),0.0299563,0.000000,,
2015,M,65,Exponential,(rate-shift),0.03199064,0.000000,,
2015,M,66,Exponential,(rate-shift),0.034116985,0.000000,,
2015,M,67,Exponential,(rate-shift),0.036250144,0.000000,,
2015,M,68,Exponential,(rate-shift),0.038476498,0.000000,,
2015,M,69,Exponential,(rate-shift),0.041669544,0.000000,,
2015,M,70,Exponential,(rate-shift),0.044112322,0.000000,,
2015,M,71,Exponential,(rate-shift),0.04688164,0.000000,,
2015,M,72,Exponential,(rate-shift),0.050051724,0.000000,,
2015,M,73,Exponential,(rate-shift),0.053758016,0.000000,,
2015,M,74,Exponential,(rate-shift),0.057928434,0.000000,,
2015,M,75,Exponential,(rate-shift),0.062414729,0.000000,,
2015,M,76,Exponential,(rate-shift),0.066934749,0.000000,,
2015,M,77,Exponential,(rate-shift),0.071380769,0.000000,,
2015,M,78,Exponential,(rate-shift),0.075780171,0.000000,,
2015,M,79,Exponential,(rate-shift),0.080214698,0.000000,,
2015,M,80,Exponential,(rate-shift),0.085029518,0.000000,,
2015,M,81,Exponential,(rate-shift),0.092335321,0.000000,,
2015,M,82,Exponential,(rate-shift),0.100322367,0.000000,,
2015,M,83,Exponential,(rate-shift),0.108869675,0.000000,,
2015,M,84,Exponential,(rate-shift),0.11817976,0.000000,,
2015,M,85,Exponential,(rate-shift),0.128138228,0.000000,,
2015,M,86,Exponential,(rate-shift),0.138972492,0.000000,,
2015,M,87,Exponential,(rate-shift),0.15047557,0.000000,,
2015,M,88,Exponential,(rate-shift),0.162860189,0.000000,,
2015,M,89,Exponential,(rate-shift),0.175650763,0.000000,,
2015,M,90,Exponential,(rate-shift),0.189833526,0.000000,,
1985,F,0,Exponential,(rate-shift),0.049739071,0.000000,,
1985,F,1,Exponential,(rate-shift),0.013836909,0.000000,,
1985,F,2,Exponential,(rate-shift),0.004136774,0.000000,,
1985,F,3,Exponential,(rate-shift),0.001650962,0.000000,,
1985,F,4,Exponential,(rate-shift),9.04364e-4,0.000000,,
1985,F,5,Exponential,(rate-shift),7.23778e-4,0.000000,,
1985,F,6,Exponential,(rate-shift),6.29422e-4,0.000000,,
1985,F,7,Exponential,(rate-shift),5.33511e-4,0.000000,,
1985,F,8,Exponential,(rate-shift),4.77735e-4,0.000000,,
1985,F,9,Exponential,(rate-shift),4.15669e-4,0.000000,,
1985,F,10,Exponential,(rate-shift),3.92173e-4,0.000000,,
1985,F,11,Exponential,(rate-shift),4.10126e-4,0.000000,,
1985,F,12,Exponential,(rate-shift),4.65361e-4,0.000000,,
1985,F,13,Exponential,(rate-shift),5.33648e-4,0.000000,,
1985,F,14,Exponential,(rate-shift),6.24322e-4,0.000000,,
1985,F,15,Exponential,(rate-shift),7.16089e-4,0.000000,,
1985,F,16,Exponential,(rate-shift),8.69625e-4,0.000000,,
1985,F,17,Exponential,(rate-shift),0.001030205,0.000000,,
1985,F,18,Exponential,(rate-shift),0.001197369,0.000000,,
1985,F,19,Exponential,(rate-shift),0.001367353,0.000000,,
1985,F,20,Exponential,(rate-shift),0.001534328,0.000000,,
1985,F,21,Exponential,(rate-shift),0.001688527,0.000000,,
1985,F,22,Exponential,(rate-shift),0.001822883,0.000000,,
1985,F,23,Exponential,(rate-shift),0.001935204,0.000000,,
1985,F,24,Exponential,(rate-shift),0.002028169,0.000000,,
1985,F,25,Exponential,(rate-shift),0.002110192,0.000000,,
1985,F,26,Exponential,(rate-shift),0.00217568,0.000000,,
1985,F,27,Exponential,(rate-shift),0.002223391,0.000000,,
1985,F,28,Exponential,(rate-shift),0.002272105,0.000000,,
1985,F,29,Exponential,(rate-shift),0.002324648,0.000000,,
1985,F,30,Exponential,(rate-shift),0.002382438,0.000000,,
1985,F,31,Exponential,(rate-shift),0.002449092,0.000000,,
1985,F,32,Exponential,(rate-shift),0.002529026,0.000000,,
1985,F,33,Exponential,(rate-shift),0.002622602,0.000000,,
1985,F,34,Exponential,(rate-shift),0.00273198,0.000000,,
1985,F,35,Exponential,(rate-shift),0.002855218,0.000000,,
1985,F,36,Exponential,(rate-shift),0.00300152,0.000000,,
1985,F,37,Exponential,(rate-shift),0.003174185,0.000000,,
1985,F,38,Exponential,(rate-shift),0.00336847,0.000000,,
1985,F,39,Exponential,(rate-shift),0.003590455,0.000000,,
1985,F,40,Exponential,(rate-shift),0.003841758,0.000000,,
1985,F,41,Exponential,(rate-shift),0.004130809,0.000000,,
1985,F,42,Exponential,(rate-shift),0.004467384,0.000000,,
1985,F,43,Exponential,(rate-shift),0.004850106,0.000000,,
1985,F,44,Exponential,(rate-shift),0.005277025,0.000000,,
1985,F,45,Exponential,(rate-shift),0.00574704,0.000000,,
1985,F,46,Exponential,(rate-shift),0.006248179,0.000000,,
1985,F,47,Exponential,(rate-shift),0.006781525,0.000000,,
1985,F,48,Exponential,(rate-shift),0.00736432,0.000000,,
1985,F,49,Exponential,(rate-shift),0.008005815,0.000000,,
1985,F,50,Exponential,(rate-shift),0.008706637,0.000000,,
1985,F,51,Exponential,(rate-shift),0.009451364,0.000000,,
1985,F,52,Exponential,(rate-shift),0.010214861,0.000000,,
1985,F,53,Exponential,(rate-shift),0.010988175,0.000000,,
1985,F,54,Exponential,(rate-shift),0.011774679,0.000000,,
1985,F,55,Exponential,(rate-shift),0.012597106,0.000000,,
1985,F,56,Exponential,(rate-shift),0.01347399,0.000000,,
1985,F,57,Exponential,(rate-shift),0.014418535,0.000000,,
1985,F,58,Exponential,(rate-shift),0.015435679,0.000000,,
1985,F,59,Exponential,(rate-shift),0.016528912,0.000000,,
1985,F,60,Exponential,(rate-shift),0.017698853,0.000000,,
1985,F,61,Exponential,(rate-shift),0.018948681,0.000000,,
1985,F,62,Exponential,(rate-shift),0.020294605,0.000000,,
1985,F,63,Exponential,(rate-shift),0.021767692,0.000000,,
1985,F,64,Exponential,(rate-shift),0.023388981,0.000000,,
1985,F,65,Exponential,(rate-shift),0.0251632,0.000000,,
1985,F,66,Exponential,(rate-shift),0.027089916,0.000000,,
1985,F,67,Exponential,(rate-shift),0.029142876,0.000000,,
1985,F,68,Exponential,(rate-shift),0.031252945,0.000000,,
1985,F,69,Exponential,(rate-shift),0.033483034,0.000000,,
1985,F,70,Exponential,(rate-shift),0.035917506,0.000000,,
1985,F,71,Exponential,(rate-shift),0.038461057,0.000000,,
1985,F,72,Exponential,(rate-shift),0.041324075,0.000000,,
1985,F,73,Exponential,(rate-shift),0.044529707,0.000000,,
1985,F,74,Exponential,(rate-shift),0.048252327,0.000000,,
1985,F,75,Exponential,(rate-shift),0.052413845,0.000000,,
1985,F,76,Exponential,(rate-shift),0.056673385,0.000000,,
1985,F,77,Exponential,(rate-shift),0.06096973,0.000000,,
1985,F,78,Exponential,(rate-shift),0.065358747,0.000000,,
1985,F,79,Exponential,(rate-shift),0.069863538,0.000000,,
1985,F,80,Exponential,(rate-shift),0.074801629,0.000000,,
1985,F,81,Exponential,(rate-shift),0.080471787,0.000000,,
1985,F,82,Exponential,(rate-shift),0.087202665,0.000000,,
1985,F,83,Exponential,(rate-shift),0.096274308,0.000000,,
1985,F,84,Exponential,(rate-shift),0.106227238,0.000000,,
1985,F,85,Exponential,(rate-shift),0.117926703,0.000000,,
1985,F,86,Exponential,(rate-shift),0.130992275,0.000000,,
1985,F,87,Exponential,(rate-shift),0.145086371,0.000000,,
1985,F,88,Exponential,(rate-shift),0.159483598,0.000000,,
1985,F,89,Exponential,(rate-shift),0.175157616,0.000000,,
1985,F,90,Exponential,(rate-shift),0.192188594,0.000000,,
1986,F,0,Exponential,(rate-shift),0.048485339,0.000000,,
1986,F,1,Exponential,(rate-shift),0.013125541,0.000000,,
1986,F,2,Exponential,(rate-shift),0.004061124,0.000000,,
1986,F,3,Exponential,(rate-shift),0.001720208,0.000000,,
1986,F,4,Exponential,(rate-shift),9.834e-4,0.000000,,
1986,F,5,Exponential,(rate-shift),7.75801e-4,0.000000,,
1986,F,6,Exponential,(rate-shift),6.57649e-4,0.000000,,
1986,F,7,Exponential,(rate-shift),5.48025e-4,0.000000,,
1986,F,8,Exponential,(rate-shift),4.84175e-4,0.000000,,
1986,F,9,Exponential,(rate-shift),4.22078e-4,0.000000,,
1986,F,10,Exponential,(rate-shift),4.0099e-4,0.000000,,
1986,F,11,Exponential,(rate-shift),4.21431e-4,0.000000,,
1986,F,12,Exponential,(rate-shift),4.77648e-4,0.000000,,
1986,F,13,Exponential,(rate-shift),5.46154e-4,0.000000,,
1986,F,14,Exponential,(rate-shift),6.35296e-4,0.000000,,
1986,F,15,Exponential,(rate-shift),7.26589e-4,0.000000,,
1986,F,16,Exponential,(rate-shift),0.00087743300000000005,0.000000,,
1986,F,17,Exponential,(rate-shift),0.001038718,0.000000,,
1986,F,18,Exponential,(rate-shift),0.001210429,0.000000,,
1986,F,19,Exponential,(rate-shift),0.001387896,0.000000,,
1986,F,20,Exponential,(rate-shift),0.001563284,0.000000,,
1986,F,21,Exponential,(rate-shift),0.001724289,0.000000,,
1986,F,22,Exponential,(rate-shift),0.0018621,0.000000,,
1986,F,23,Exponential,(rate-shift),0.00197374,0.000000,,
1986,F,24,Exponential,(rate-shift),0.002062522,0.000000,,
1986,F,25,Exponential,(rate-shift),0.002137929,0.000000,,
1986,F,26,Exponential,(rate-shift),0.00219752,0.000000,,
1986,F,27,Exponential,(rate-shift),0.002242173,0.000000,,
1986,F,28,Exponential,(rate-shift),0.00228969,0.000000,,
1986,F,29,Exponential,(rate-shift),0.00234226,0.000000,,
1986,F,30,Exponential,(rate-shift),0.002401068,0.000000,,
1986,F,31,Exponential,(rate-shift),0.002469025,0.000000,,
1986,F,32,Exponential,(rate-shift),0.002549948,0.000000,,
1986,F,33,Exponential,(rate-shift),0.00264419,0.000000,,
1986,F,34,Exponential,(rate-shift),0.002754122,0.000000,,
1986,F,35,Exponential,(rate-shift),0.002878509,0.000000,,
1986,F,36,Exponential,(rate-shift),0.00302648,0.000000,,
1986,F,37,Exponential,(rate-shift),0.003201511,0.000000,,
1986,F,38,Exponential,(rate-shift),0.003399681,0.000000,,
1986,F,39,Exponential,(rate-shift),0.003626358,0.000000,,
1986,F,40,Exponential,(rate-shift),0.003882079,0.000000,,
1986,F,41,Exponential,(rate-shift),0.004173231,0.000000,,
1986,F,42,Exponential,(rate-shift),0.004507892,0.000000,,
1986,F,43,Exponential,(rate-shift),0.004884369,0.000000,,
1986,F,44,Exponential,(rate-shift),0.005301404,0.000000,,
1986,F,45,Exponential,(rate-shift),0.005759222,0.000000,,
1986,F,46,Exponential,(rate-shift),0.006248603,0.000000,,
1986,F,47,Exponential,(rate-shift),0.006771775,0.000000,,
1986,F,48,Exponential,(rate-shift),0.007345535,0.000000,,
1986,F,49,Exponential,(rate-shift),0.007978042,0.000000,,
1986,F,50,Exponential,(rate-shift),0.008668264,0.000000,,
1986,F,51,Exponential,(rate-shift),0.009399723,0.000000,,
1986,F,52,Exponential,(rate-shift),0.010148004,0.000000,,
1986,F,53,Exponential,(rate-shift),0.010903778,0.000000,,
1986,F,54,Exponential,(rate-shift),0.011671519,0.000000,,
1986,F,55,Exponential,(rate-shift),0.012476184,0.000000,,
1986,F,56,Exponential,(rate-shift),0.013340391,0.000000,,
1986,F,57,Exponential,(rate-shift),0.014280032,0.000000,,
1986,F,58,Exponential,(rate-shift),0.01530217,0.000000,,
1986,F,59,Exponential,(rate-shift),0.016408333,0.000000,,
1986,F,60,Exponential,(rate-shift),0.017593604,0.000000,,
1986,F,61,Exponential,(rate-shift),0.018853055,0.000000,,
1986,F,62,Exponential,(rate-shift),0.020196367,0.000000,,
1986,F,63,Exponential,(rate-shift),0.021651556,0.000000,,
1986,F,64,Exponential,(rate-shift),0.023241347,0.000000,,
1986,F,65,Exponential,(rate-shift),0.024973777,0.000000,,
1986,F,66,Exponential,(rate-shift),0.026853764,0.000000,,
1986,F,67,Exponential,(rate-shift),0.028862058,0.000000,,
1986,F,68,Exponential,(rate-shift),0.030935984,0.000000,,
1986,F,69,Exponential,(rate-shift),0.033135038,0.000000,,
1986,F,70,Exponential,(rate-shift),0.035543851,0.000000,,
1986,F,71,Exponential,(rate-shift),0.038083949,0.000000,,
1986,F,72,Exponential,(rate-shift),0.040954435,0.000000,,
1986,F,73,Exponential,(rate-shift),0.044181857,0.000000,,
1986,F,74,Exponential,(rate-shift),0.047925014,0.000000,,
1986,F,75,Exponential,(rate-shift),0.052104474,0.000000,,
1986,F,76,Exponential,(rate-shift),0.056396195,0.000000,,
1986,F,77,Exponential,(rate-shift),0.060736878,0.000000,,
1986,F,78,Exponential,(rate-shift),0.06517755,0.000000,,
1986,F,79,Exponential,(rate-shift),0.069745077,0.000000,,
1986,F,80,Exponential,(rate-shift),0.07473972,0.000000,,
1986,F,81,Exponential,(rate-shift),0.080469864,0.000000,,
1986,F,82,Exponential,(rate-shift),0.087216075,0.000000,,
1986,F,83,Exponential,(rate-shift),0.096154915,0.000000,,
1986,F,84,Exponential,(rate-shift),0.10595187,0.000000,,
1986,F,85,Exponential,(rate-shift),0.11740358,0.000000,,
1986,F,86,Exponential,(rate-shift),0.130164946,0.000000,,
1986,F,87,Exponential,(rate-shift),0.143930271,0.000000,,
1986,F,88,Exponential,(rate-shift),0.158038463,0.000000,,
1986,F,89,Exponential,(rate-shift),0.173385968,0.000000,,
1986,F,90,Exponential,(rate-shift),0.190050236,0.000000,,
1987,F,0,Exponential,(rate-shift),0.047231608,0.000000,,
1987,F,1,Exponential,(rate-shift),0.012414173,0.000000,,
1987,F,2,Exponential,(rate-shift),0.003985475,0.000000,,
1987,F,3,Exponential,(rate-shift),0.001789453,0.000000,,
1987,F,4,Exponential,(rate-shift),0.001062437,0.000000,,
1987,F,5,Exponential,(rate-shift),8.27823e-4,0.000000,,
1987,F,6,Exponential,(rate-shift),6.85876e-4,0.000000,,
1987,F,7,Exponential,(rate-shift),5.6254e-4,0.000000,,
1987,F,8,Exponential,(rate-shift),4.90615e-4,0.000000,,
1987,F,9,Exponential,(rate-shift),4.28487e-4,0.000000,,
1987,F,10,Exponential,(rate-shift),4.09807e-4,0.000000,,
1987,F,11,Exponential,(rate-shift),4.32736e-4,0.000000,,
1987,F,12,Exponential,(rate-shift),4.89935e-4,0.000000,,
1987,F,13,Exponential,(rate-shift),5.58659e-4,0.000000,,
1987,F,14,Exponential,(rate-shift),6.46269e-4,0.000000,,
1987,F,15,Exponential,(rate-shift),7.3709e-4,0.000000,,
1987,F,16,Exponential,(rate-shift),8.85242e-4,0.000000,,
1987,F,17,Exponential,(rate-shift),0.001047231,0.000000,,
1987,F,18,Exponential,(rate-shift),0.001223489,0.000000,,
1987,F,19,Exponential,(rate-shift),0.001408439,0.000000,,
1987,F,20,Exponential,(rate-shift),0.001592239,0.000000,,
1987,F,21,Exponential,(rate-shift),0.001760051,0.000000,,
1987,F,22,Exponential,(rate-shift),0.001901317,0.000000,,
1987,F,23,Exponential,(rate-shift),0.002012276,0.000000,,
1987,F,24,Exponential,(rate-shift),0.002096875,0.000000,,
1987,F,25,Exponential,(rate-shift),0.002165667,0.000000,,
1987,F,26,Exponential,(rate-shift),0.00221936,0.000000,,
1987,F,27,Exponential,(rate-shift),0.002260955,0.000000,,
1987,F,28,Exponential,(rate-shift),0.0023072739999999998,0.000000,,
1987,F,29,Exponential,(rate-shift),0.002359873,0.000000,,
1987,F,30,Exponential,(rate-shift),0.002419698,0.000000,,
1987,F,31,Exponential,(rate-shift),0.002488958,0.000000,,
1987,F,32,Exponential,(rate-shift),0.00257087,0.000000,,
1987,F,33,Exponential,(rate-shift),0.002665777,0.000000,,
1987,F,34,Exponential,(rate-shift),0.002776264,0.000000,,
1987,F,35,Exponential,(rate-shift),0.0029018,0.000000,,
1987,F,36,Exponential,(rate-shift),0.00305144,0.000000,,
1987,F,37,Exponential,(rate-shift),0.003228837,0.000000,,
1987,F,38,Exponential,(rate-shift),0.003430893,0.000000,,
1987,F,39,Exponential,(rate-shift),0.003662261,0.000000,,
1987,F,40,Exponential,(rate-shift),0.0039224,0.000000,,
1987,F,41,Exponential,(rate-shift),0.004215653,0.000000,,
1987,F,42,Exponential,(rate-shift),0.0045484,0.000000,,
1987,F,43,Exponential,(rate-shift),0.004918633,0.000000,,
1987,F,44,Exponential,(rate-shift),0.005325782,0.000000,,
1987,F,45,Exponential,(rate-shift),0.005771405,0.000000,,
1987,F,46,Exponential,(rate-shift),0.006249027,0.000000,,
1987,F,47,Exponential,(rate-shift),0.006762025,0.000000,,
1987,F,48,Exponential,(rate-shift),0.007326751,0.000000,,
1987,F,49,Exponential,(rate-shift),0.007950268,0.000000,,
1987,F,50,Exponential,(rate-shift),0.008629891,0.000000,,
1987,F,51,Exponential,(rate-shift),0.009348082,0.000000,,
1987,F,52,Exponential,(rate-shift),0.010081147,0.000000,,
1987,F,53,Exponential,(rate-shift),0.01081938,0.000000,,
1987,F,54,Exponential,(rate-shift),0.011568358,0.000000,,
1987,F,55,Exponential,(rate-shift),0.012355262,0.000000,,
1987,F,56,Exponential,(rate-shift),0.013206792,0.000000,,
1987,F,57,Exponential,(rate-shift),0.014141528,0.000000,,
